id,vas_id offer
3562960,6
187665,6
928233,6
2117095,6
3223089,6
3050590,6
1195261,6
3352452,6
2051547,6
928234,6
4263273,6
2029505,6
1722110,6
972899,6
2073286,6
1876046,6
1505229,6
1766128,6
1549360,6
2964735,6
458070,6
1172878,6
3373895,6
2704979,6
2639642,6
749900,6
1787935,6
1283674,6
2443876,6
368298,6
3775998,6
97512,6
2748054,6
4178779,6
705108,6
323004,6
323005,6
2986432,6
1505236,6
1810164,6
3562973,6
660030,6
816669,6
2095011,6
1744322,6
2726593,6
2552356,6
4284292,6
2791247,6
3093768,6
3202008,6
412956,6
2357019,6
1810171,6
119964,6
345488,6
950625,6
1350300,6
2683321,6
1527222,6
2617875,6
3223108,6
3331019,6
1593603,6
368310,6
74779,6
861206,6
570257,6
3093773,6
3266419,6
883634,6
97529,6
300482,6
1593609,6
1593609,6
3605547,6
3395210,6
3050611,6
255350,6
97533,6
97533,6
3989073,6
1898230,6
1593612,6
3416681,6
2552370,6
1195289,6
1615911,6
1017362,6
2856053,6
2856053,6
2335188,6
2942747,6
1305618,6
1744344,6
1942092,6
4305531,6
4348086,6
3733440,6
3352489,6
928262,6
2856063,6
2834716,6
1810200,6
3202031,6
2269781,6
1571590,6
97549,6
3861723,6
1637949,6
2530926,6
74805,6
950650,6
1217465,6
4305540,6
2095041,6
2856070,6
2726619,6
2530932,6
1172927,6
368335,6
2899219,6
4031159,6
2683350,6
1963956,6
2683352,6
4094809,6
1942107,6
1637962,6
2812906,6
525558,6
3903930,6
1350326,6
1744367,6
2138759,6
2899230,6
1394466,6
1416547,6
74820,6
3416696,6
3626962,6
3395242,6
705144,6
2986470,6
435656,6
2683362,6
4221012,6
2248085,6
2574521,6
187721,6
972954,6
705147,6
3352516,6
4136928,6
1195330,6
1766184,6
480532,6
1217489,6
97568,6
2596231,6
1150700,6
2661510,6
3669334,6
1655909,6
883671,6
390990,6
1876110,6
2073334,6
1854346,6
1593652,6
3861752,6
1483486,6
1700050,6
3309393,6
2248093,6
2705036,6
4348122,6
592971,6
660091,6
3840369,6
2051607,6
2160620,6
2313575,6
3626978,6
3882798,6
2007762,6
3840373,6
1963981,6
615564,6
3416718,6
458133,6
3524246,6
120017,6
2552419,6
2552419,6
1527274,6
2942791,6
3180327,6
1615949,6
1549422,6
1655923,6
972970,6
1483504,6
1283755,6
2465710,6
2530964,6
1920414,6
2248115,6
2291460,6
2834752,6
74840,6
1128702,6
1810253,6
2248119,6
1898277,6
4073520,6
4073520,6
3754782,6
2574550,6
2313588,6
255407,6
3712047,6
4326690,6
4242184,6
2313590,6
4221044,6
4031204,6
1655929,6
1854373,6
1084166,6
1217520,6
368375,6
4221047,6
1084168,6
2856106,6
52369,6
1394498,6
3266482,6
2942809,6
97594,6
4157669,6
4010030,6
1416588,6
3797544,6
2007785,6
2487273,6
1615966,6
1700076,6
861293,6
3180346,6
1854377,6
97597,6
794531,6
1722190,6
1744418,6
3309422,6
1527291,6
2986511,6
1150734,6
413046,6
772427,6
2487275,6
2530982,6
4178857,6
547992,6
3137207,6
570342,6
2834764,6
1593691,6
2509242,6
4178860,6
3627008,6
2007794,6
905991,6
2812954,6
4094867,6
1172985,6
1854384,6
255429,6
1832401,6
6882,6
3712059,6
2552446,6
570351,6
52390,6
4094871,6
52391,6
1898313,6
1655956,6
3050691,6
928359,6
1394517,6
2182652,6
637662,6
906003,6
1810283,6
1305691,6
2378817,6
4200012,6
142634,6
2029609,6
548008,6
1350388,6
2248152,6
1217558,6
615608,6
1305693,6
3395300,6
2269863,6
3524293,6
2465740,6
3584380,6
2138837,6
2639760,6
928366,6
3563068,6
3840429,6
4031233,6
3541652,6
593031,6
2117214,6
2117215,6
660158,6
1876168,6
3266518,6
1766254,6
3202115,6
1920460,6
906022,6
1527328,6
1964028,6
2117221,6
2769693,6
29584,6
2531017,6
368408,6
2291503,6
2400526,6
3288138,6
1372563,6
1150761,6
3481497,6
232878,6
3776115,6
2226323,6
2596295,6
3968034,6
2248169,6
2138847,6
3605652,6
3584391,6
1239778,6
1128744,6
1744457,6
74903,6
1876180,6
3797574,6
1017462,6
1985924,6
210353,6
750023,6
3925116,6
548029,6
2422225,6
3244689,6
1678067,6
345617,6
4031254,6
2400536,6
3266534,6
3712085,6
2487314,6
323132,6
3459845,6
3309458,6
345622,6
2182686,6
3882861,6
1017468,6
2335307,6
3223220,6
750026,6
300614,6
772479,6
1920477,6
3459848,6
97652,6
3524314,6
2051671,6
2617991,6
637683,6
255461,6
4031269,6
3925130,6
1505365,6
2357134,6
1039629,6
4137040,6
1638065,6
883758,6
142670,6
3882874,6
210368,6
3202142,6
1505369,6
3712096,6
4221110,6
2029646,6
3989197,6
4178912,6
2834814,6
883762,6
2291522,6
1061935,6
4242244,6
1128767,6
3733562,6
2160711,6
1549497,6
3223242,6
142677,6
1942224,6
1810330,6
772499,6
2160715,6
1985943,6
2248206,6
29611,6
2422254,6
2007865,6
2269902,6
1305737,6
3093916,6
2444022,6
1876206,6
97669,6
1084227,6
2596332,6
3115580,6
2813027,6
4263438,6
3331149,6
1372596,6
4031290,6
4031290,6
1638079,6
750053,6
570419,6
1722260,6
2073420,6
1985947,6
1239811,6
1810337,6
3459873,6
2596335,6
3712118,6
2921096,6
1150801,6
928416,6
2705150,6
3627072,6
3754872,6
1656011,6
2444033,6
1656012,6
570428,6
29623,6
1788093,6
883780,6
3861856,6
29626,6
615656,6
120130,6
3072317,6
1173066,6
3563117,6
2574641,6
593080,6
3202164,6
4305671,6
3840481,6
2138896,6
615658,6
3925157,6
3882905,6
3776157,6
3180442,6
2400570,6
1571733,6
883788,6
3352623,6
615665,6
3968071,6
2313683,6
772519,6
1217623,6
435758,6
4263460,6
74958,6
548081,6
1656025,6
300657,6
3137299,6
165467,6
2964888,6
3669449,6
2813050,6
3180449,6
906077,6
682829,6
682829,6
950790,6
255503,6
165472,6
278165,6
2444053,6
1017514,6
1261720,6
2378880,6
1394603,6
3840492,6
1039675,6
861387,6
210412,6
2986598,6
1461104,6
6989,6
637733,6
2899365,6
2791413,6
2051713,6
750082,6
4242271,6
3050775,6
2748214,6
74972,6
2051715,6
2705178,6
2877893,6
480685,6
1416688,6
794647,6
705309,6
3137312,6
300674,6
3627100,6
4263477,6
2986603,6
2117296,6
2204714,6
2248250,6
2856206,6
1985978,6
3158921,6
1483632,6
4221172,6
4284493,6
3266602,6
1239848,6
1483636,6
1261738,6
2639852,6
928451,6
593108,6
1305781,6
4284495,6
1305783,6
727525,6
1700178,6
52470,6
1106530,6
1505421,6
2073460,6
3266607,6
1483643,6
2487383,6
2117303,6
1416696,6
1283895,6
3244767,6
3331189,6
2007913,6
1527411,6
2986615,6
2986616,6
1438957,6
3352643,6
2029692,6
2117311,6
458264,6
3481582,6
503139,6
142727,6
3968108,6
1810391,6
660237,6
4263495,6
906104,6
120179,6
3925205,6
4348258,6
950813,6
2964920,6
52481,6
1261750,6
2683515,6
4052526,6
3627122,6
1217667,6
323217,6
4178985,6
2335387,6
3309512,6
1549569,6
2834878,6
906118,6
727544,6
187900,6
4284525,6
1084286,6
705339,6
3266628,6
4137103,6
2899395,6
1571774,6
1766351,6
4284529,6
839163,6
4073657,6
1106556,6
794687,6
1766360,6
1656075,6
3158951,6
1283930,6
3374117,6
75007,6
3524385,6
3266634,6
1173121,6
883839,6
3541766,6
2051753,6
2509379,6
1305819,6
637791,6
705345,6
2769805,6
29685,6
1416726,6
1678173,6
615722,6
4221207,6
2378916,6
2856243,6
928485,6
2117337,6
3904117,6
1062004,6
1744556,6
52498,6
2335400,6
1350492,6
1616114,6
3968134,6
1394663,6
2051763,6
3563181,6
2856247,6
2574706,6
4263522,6
2465860,6
3180521,6
3605752,6
4073666,6
2813092,6
1722345,6
995267,6
1766377,6
2029728,6
1350496,6
3503018,6
861447,6
2639889,6
2639889,6
1766379,6
233003,6
2856256,6
1876291,6
525750,6
3968149,6
4031364,6
1678183,6
973139,6
1964155,6
2813100,6
1217697,6
4031367,6
2248294,6
1305833,6
1722355,6
1920594,6
300730,6
2726815,6
3481624,6
7051,6
2986655,6
2400652,6
1920597,6
3648424,6
973146,6
2705244,6
4137131,6
3072390,6
4157844,6
2552597,6
2639898,6
3481633,6
1239890,6
3072392,6
2487428,6
3137366,6
368556,6
637823,6
3115677,6
2748285,6
435851,6
2531157,6
2964960,6
593177,6
1722369,6
3627170,6
4179030,6
2444130,6
75030,6
3627175,6
3137378,6
120225,6
4095028,6
2291582,6
4073700,6
2813125,6
4052574,6
3481646,6
2160817,6
995288,6
503194,6
3266668,6
142786,6
1062042,6
4073705,6
4348303,6
727582,6
928522,6
1328249,6
883893,6
2899438,6
4348306,6
4348306,6
4116277,6
794745,6
3180564,6
1876320,6
2400676,6
2400676,6
3481659,6
1283985,6
1106604,6
3266678,6
345776,6
3244841,6
2683585,6
1549636,6
1744618,6
2748308,6
1328263,6
1416777,6
1898489,6
1854566,6
3989311,6
861492,6
2509433,6
503207,6
3946843,6
3648457,6
7096,6
480786,6
3072422,6
3309580,6
3819059,6
928546,6
2073556,6
413222,6
637858,6
750196,6
705406,6
75059,6
4116300,6
2618138,6
1638217,6
1722396,6
2007997,6
3563239,6
3481680,6
3968195,6
1261824,6
2639927,6
2487472,6
3072432,6
3755011,6
1128909,6
300775,6
1461220,6
727615,6
3137411,6
3352736,6
1284000,6
1106622,6
3946857,6
435884,6
4010234,6
2834964,6
2899465,6
3331274,6
435888,6
2400699,6
928560,6
52579,6
1942362,6
345804,6
4263579,6
2465933,6
2444172,6
2204815,6
1527506,6
1898516,6
570548,6
391201,6
1942367,6
1810481,6
2965008,6
187995,6
3180599,6
3202300,6
1305897,6
2683612,6
3605826,6
120278,6
2965013,6
2248357,6
1964217,6
2073571,6
1239924,6
2899473,6
1920647,6
3309612,6
615803,6
3309613,6
210528,6
1305900,6
1898522,6
525806,6
525806,6
413263,6
1062090,6
1656166,6
4348345,6
2639943,6
548211,6
4179089,6
2856319,6
1483772,6
3691041,6
3159036,6
29772,6
4116328,6
3712261,6
660345,6
4179095,6
3563271,6
3288323,6
1084387,6
4137189,6
1195582,6
1017653,6
4242400,6
682970,6
4326935,6
1810501,6
1017658,6
413286,6
3733717,6
705451,6
1106655,6
2618179,6
2400721,6
1261851,6
2182879,6
3524480,6
345830,6
3094084,6
1549691,6
1527537,6
1810513,6
345836,6
2986732,6
570577,6
2313836,6
2639961,6
3416963,6
2921262,6
4200232,6
3627235,6
4137209,6
4137210,6
2791555,6
1766464,6
1766464,6
3503123,6
1920674,6
3288348,6
2029825,6
2313843,6
3115744,6
4010274,6
4200235,6
1305925,6
2117438,6
120309,6
323327,6
2029827,6
906240,6
2335508,6
3904230,6
2422429,6
1810529,6
1483800,6
4137214,6
4326949,6
1527548,6
2878034,6
2073604,6
3159058,6
3904234,6
1372764,6
1017683,6
3819126,6
593280,6
2748360,6
2008058,6
2029837,6
3115751,6
4137218,6
2095362,6
2335521,6
2029838,6
1942419,6
1656210,6
3503134,6
3438380,6
3584588,6
255654,6
4263637,6
3159070,6
861575,6
3288363,6
2899520,6
4242425,6
2965050,6
413309,6
2444226,6
995376,6
839317,6
3460054,6
300832,6
233114,6
3244920,6
2160897,6
1986123,6
3648534,6
188041,6
3648535,6
3989369,6
1039839,6
3159088,6
2357345,6
2357347,6
2574826,6
615855,6
906257,6
413316,6
2705327,6
345867,6
3288377,6
2139085,6
52626,6
2943046,6
2226544,6
1766495,6
3416982,6
3968270,6
1239967,6
3331335,6
3861964,6
345871,6
1832659,6
1898583,6
4052691,6
906267,6
3840662,6
29827,6
2379045,6
4221318,6
1638297,6
3861970,6
7183,6
2422455,6
255677,6
2182927,6
995394,6
548275,6
3331342,6
3989381,6
3007887,6
2509530,6
165650,6
4010308,6
1638301,6
4242445,6
3524517,6
4284680,6
3563335,6
2160916,6
1788281,6
928630,6
4010311,6
3840671,6
3584614,6
995398,6
1766509,6
2139099,6
1700370,6
323375,6
705513,6
750296,6
1766511,6
4200280,6
1788285,6
3416996,6
3460074,6
3072509,6
593320,6
2813230,6
4137243,6
75161,6
3776369,6
1744710,6
2748397,6
3797835,6
3007898,6
4095142,6
2943062,6
2095394,6
2313875,6
2618240,6
593325,6
2117474,6
525876,6
4200287,6
1986155,6
3460085,6
794861,6
3541920,6
2835051,6
2270121,6
1416874,6
1549756,6
2182945,6
1483848,6
2618249,6
4073820,6
2574864,6
995413,6
3946936,6
1106722,6
503323,6
2596552,6
4263688,6
142930,6
4242461,6
458448,6
525888,6
1129005,6
75181,6
3417016,6
1898617,6
4221352,6
1084465,6
861614,6
3309696,6
1656275,6
278374,6
637986,6
1394833,6
3946944,6
3266801,6
3691115,6
2095411,6
1744734,6
2291761,6
1372806,6
928656,6
2813252,6
1505616,6
3288415,6
4348444,6
2552762,6
3115819,6
458463,6
1106733,6
2291770,6
3648574,6
2661867,6
1964315,6
3627306,6
4158003,6
4263708,6
2835076,6
1549785,6
4116429,6
3331383,6
995440,6
1744741,6
278396,6
3691126,6
1505633,6
2596577,6
1261941,6
3094164,6
142954,6
1394861,6
2618277,6
1744746,6
951036,6
3352851,6
2965105,6
2029905,6
1810625,6
1942478,6
1062203,6
4263717,6
638014,6
973316,6
3202416,6
1549799,6
2466064,6
4221371,6
2791643,6
3223495,6
2921359,6
4031528,6
1616313,6
3374323,6
4305890,6
1722544,6
4116442,6
1766559,6
278415,6
2705395,6
683073,6
4158020,6
165731,6
2073703,6
1439189,6
928676,6
1084504,6
2596589,6
3584672,6
3627322,6
2509592,6
3627324,6
2248475,6
1810649,6
255744,6
1920784,6
2921372,6
188117,6
4052760,6
1039909,6
1942494,6
4052761,6
391320,6
142970,6
2248480,6
3840733,6
2160975,6
210645,6
2856446,6
323448,6
52711,6
1571982,6
3029662,6
1744761,6
2531339,6
4158027,6
3755159,6
794902,6
1656315,6
4031553,6
3605967,6
1017786,6
772782,6
3352875,6
3137580,6
1549823,6
4137307,6
1284142,6
413385,6
4052771,6
503379,6
3605971,6
52719,6
97940,6
1084524,6
1638372,6
1217885,6
323460,6
3904320,6
1700457,6
255757,6
3417079,6
2921390,6
3797901,6
3563416,6
1217892,6
29899,6
2160990,6
2422544,6
142985,6
1195713,6
1766589,6
1439216,6
323467,6
548365,6
142987,6
3072571,6
2770022,6
436036,6
4200362,6
1372857,6
705592,6
2008169,6
233215,6
3309757,6
480972,6
3180751,6
1394896,6
2073722,6
29907,6
4010393,6
3352889,6
3374361,6
1151102,6
2531353,6
4052784,6
503391,6
3007978,6
278460,6
2986857,6
2291820,6
1505685,6
4095221,6
3989461,6
2400854,6
1173345,6
3503249,6
1678413,6
323476,6
1173347,6
2856475,6
2552816,6
4200372,6
3137599,6
1964379,6
1572011,6
4348501,6
2509625,6
1700476,6
1195724,6
1328445,6
2095476,6
3180769,6
1306065,6
3051044,6
3245028,6
3115873,6
1832749,6
2596644,6
2051983,6
705605,6
2008180,6
480992,6
1350706,6
413407,6
1062253,6
97967,6
4010406,6
1350711,6
1854738,6
2596655,6
3352915,6
1173358,6
2705428,6
1744798,6
1616352,6
255790,6
3733854,6
2205001,6
3776464,6
3524615,6
3395640,6
1656348,6
2683794,6
2965166,6
2183014,6
2183015,6
2683796,6
391363,6
2139185,6
1788377,6
1151122,6
1129090,6
1129090,6
255797,6
593427,6
951107,6
772823,6
2748492,6
4242545,6
4263785,6
638078,6
3266882,6
2117570,6
3288500,6
1898705,6
2073752,6
3094234,6
2139194,6
2921420,6
2813338,6
2357492,6
165800,6
4158077,6
4010420,6
4137348,6
2117573,6
4284801,6
3460183,6
1898709,6
2705444,6
1638430,6
3481861,6
1106818,6
2596666,6
1350725,6
3331455,6
2226648,6
3008009,6
2835147,6
3840776,6
2683811,6
1328471,6
3503279,6
3669763,6
570711,6
1439252,6
3503280,6
593443,6
3797954,6
3395651,6
3606017,6
1350729,6
1350729,6
3202469,6
1084573,6
3776488,6
951116,6
1106828,6
3331461,6
1700506,6
1678451,6
4305956,6
2073763,6
2139203,6
2444377,6
3606020,6
3840786,6
3883225,6
3691195,6
458551,6
3309791,6
884113,6
3245060,6
3542023,6
4137358,6
3776493,6
391380,6
3968391,6
1483962,6
995527,6
2052007,6
391385,6
143031,6
3115907,6
1394931,6
1920857,6
4095259,6
481034,6
3460198,6
3072620,6
1372914,6
2986888,6
3072624,6
3883238,6
2552858,6
3797969,6
3669772,6
2335660,6
1173390,6
3524639,6
615981,6
1262018,6
2878188,6
3395668,6
3819299,6
2748528,6
165826,6
4305970,6
1394938,6
1394939,6
2683835,6
1173395,6
928752,6
2487704,6
1483969,6
3925483,6
1394942,6
1722644,6
1350750,6
3563473,6
143042,6
1594114,6
1394945,6
2291876,6
75314,6
4116523,6
4200422,6
4010453,6
2661979,6
2422600,6
3115926,6
4327106,6
884134,6
2379177,6
3627403,6
928756,6
4010460,6
2422602,6
278533,6
1722652,6
323556,6
750438,6
4137394,6
300990,6
1505752,6
683184,6
2357530,6
2095543,6
3094272,6
1151172,6
2748547,6
1439288,6
750442,6
2422613,6
188212,6
839493,6
2466161,6
2291893,6
1372945,6
1942603,6
120541,6
188217,6
4031635,6
3503316,6
1744861,6
1306130,6
2748556,6
2878213,6
2943229,6
3331507,6
1062324,6
593509,6
458586,6
2575007,6
2575007,6
2314035,6
391422,6
4200447,6
98054,6
1461481,6
458590,6
3606071,6
143075,6
1876594,6
481073,6
3374446,6
1350776,6
2205074,6
165864,6
2986938,6
1151187,6
3989556,6
1656429,6
301025,6
817077,6
3331512,6
458596,6
2422633,6
2640174,6
705676,6
884177,6
143092,6
2487750,6
3094296,6
2835198,6
413479,6
2748568,6
3862141,6
346090,6
301034,6
2986941,6
3417189,6
2509699,6
233329,6
255874,6
1372975,6
3989567,6
3353007,6
2618428,6
3417192,6
4221504,6
1920907,6
2770113,6
1594164,6
1638500,6
1964481,6
2073831,6
52833,6
1284266,6
3947111,6
3925519,6
3883281,6
2640187,6
255888,6
2270297,6
817099,6
120572,6
3137710,6
1700586,6
1832856,6
1700587,6
1572100,6
1106903,6
1084650,6
570782,6
98081,6
2813420,6
2291930,6
1656452,6
3115971,6
3883288,6
2379232,6
1505793,6
2291933,6
2466201,6
1484013,6
2379233,6
1638506,6
2487768,6
4348610,6
503522,6
2139280,6
2727136,6
1986327,6
4116584,6
1700596,6
391452,6
3669827,6
795030,6
1594186,6
3883293,6
1084661,6
3094315,6
2575041,6
1964495,6
120588,6
3883296,6
1722706,6
346114,6
2943279,6
1218022,6
3481953,6
2422660,6
7409,6
1173461,6
1017926,6
278598,6
995607,6
2552927,6
1017927,6
346118,6
278602,6
2422661,6
1700604,6
481121,6
973453,6
1284294,6
2640217,6
2487783,6
1572115,6
1744924,6
120604,6
3669847,6
2073852,6
928819,6
2270323,6
2791821,6
143137,6
2139302,6
2226763,6
2466226,6
2640225,6
2618470,6
3819373,6
2856606,6
1439354,6
3968474,6
705732,6
1788486,6
3606123,6
3584814,6
1151238,6
3115998,6
1744930,6
4242655,6
616063,6
3584819,6
2487792,6
1766733,6
3904487,6
3904490,6
2008288,6
2705563,6
368899,6
233381,6
1678575,6
7425,6
301094,6
346140,6
3755311,6
3481979,6
165932,6
4052917,6
951220,6
3331567,6
2899776,6
3223665,6
3008109,6
368903,6
481146,6
3116009,6
120623,6
906492,6
2205130,6
1766742,6
436185,6
2770164,6
1062393,6
3094342,6
1898810,6
323647,6
368908,6
4052924,6
2791833,6
2183156,6
1218046,6
1744946,6
2552953,6
1986369,6
75424,6
2878285,6
951227,6
346150,6
3180891,6
3819399,6
4263898,6
3840900,6
4263900,6
3438632,6
772941,6
2770173,6
2662075,6
2552964,6
3481987,6
3353070,6
4284923,6
4137470,6
1173503,6
1594236,6
2965327,6
1062406,6
1240225,6
1766751,6
1106954,6
2052115,6
839568,6
255947,6
4137475,6
3627486,6
4200533,6
2357630,6
2878295,6
3542125,6
3374512,6
3563600,6
323665,6
3542126,6
861853,6
1129233,6
995648,6
995648,6
4242678,6
2030150,6
391504,6
2552979,6
4095386,6
3755336,6
2662090,6
2117682,6
660679,6
2899799,6
2552982,6
660683,6
1986392,6
1218073,6
1240239,6
98139,6
861866,6
3137769,6
3503405,6
3116042,6
4158228,6
52893,6
4327221,6
2422719,6
817175,6
3288632,6
2662097,6
52895,6
52895,6
906521,6
3968513,6
3072765,6
772958,6
1788531,6
795084,6
2444509,6
3712578,6
2466263,6
143175,6
3524779,6
1722773,6
368941,6
3883356,6
1594266,6
210851,6
1240244,6
750560,6
3008145,6
3353094,6
98150,6
3862225,6
2226809,6
3989645,6
368946,6
2008322,6
2683986,6
436228,6
3563622,6
3606178,6
861881,6
3968522,6
3776628,6
4158241,6
1262155,6
1350888,6
683296,6
2899817,6
3755357,6
4010580,6
2987016,6
2943345,6
3395821,6
1920995,6
2856656,6
3460352,6
3563633,6
817194,6
2487833,6
906542,6
1062444,6
1461593,6
3862232,6
3159353,6
52913,6
2248690,6
3862238,6
4284966,6
4031751,6
165993,6
1810881,6
3180935,6
1328632,6
2943351,6
2379310,6
1195934,6
2422743,6
1173548,6
3584869,6
772970,6
772970,6
3008166,6
1040122,6
3482039,6
120682,6
2878317,6
1505899,6
4284971,6
1218099,6
3202608,6
255994,6
2770225,6
233444,6
2314152,6
481207,6
3563645,6
995688,6
1854928,6
1854929,6
995691,6
30127,6
166004,6
928889,6
2183204,6
323724,6
638265,6
3008176,6
3159374,6
2379316,6
3503435,6
3542176,6
1107020,6
3245237,6
2705632,6
3202617,6
3755380,6
3503438,6
4137527,6
481220,6
1018015,6
3840954,6
526163,6
3029856,6
98187,6
98187,6
2531565,6
1350916,6
548580,6
2856689,6
75505,6
3947221,6
526166,6
4327264,6
346216,6
4031770,6
3223723,6
3798126,6
4327266,6
3159384,6
3159384,6
3094421,6
1484122,6
3137812,6
772988,6
2662137,6
3669923,6
3159385,6
2770244,6
1373100,6
75511,6
4348724,6
1505920,6
3691355,6
256012,6
1218120,6
4116665,6
2509822,6
391568,6
3968553,6
2662146,6
2856704,6
2684026,6
346225,6
1084775,6
683336,6
233475,6
3503448,6
4200589,6
233476,6
2684030,6
1766814,6
3648848,6
3712625,6
98196,6
2379332,6
1722813,6
4348735,6
1484129,6
3374571,6
2509833,6
1898893,6
4074105,6
3776680,6
2314175,6
301201,6
98203,6
1240290,6
4179471,6
4200594,6
2270434,6
3331655,6
773002,6
1107048,6
2117740,6
2117740,6
1173589,6
2684039,6
928913,6
817242,6
4031790,6
2422781,6
3755397,6
3584903,6
3925658,6
4010621,6
436287,6
3840974,6
3862266,6
2835320,6
773008,6
120715,6
166031,6
3029893,6
436289,6
3524832,6
839648,6
2791919,6
1084795,6
391583,6
3968572,6
4285008,6
773013,6
2205226,6
3072832,6
995725,6
2791924,6
906603,6
2248737,6
2509856,6
52960,6
1262220,6
4179488,6
526198,6
1745026,6
4074125,6
481263,6
3606242,6
683364,6
2553067,6
3395865,6
2662178,6
3584920,6
503676,6
2987062,6
3669954,6
2379365,6
750652,6
1745034,6
3051243,6
2248743,6
1151360,6
1018061,6
1616593,6
906617,6
1129323,6
4179498,6
3202668,6
7553,6
1921051,6
166048,6
1129327,6
1461666,6
3008223,6
2226884,6
2161273,6
2553080,6
3288712,6
3648882,6
1328711,6
4306168,6
3159418,6
458769,6
1284429,6
1700758,6
1745043,6
1550088,6
3904605,6
1218156,6
4285022,6
839668,6
1395171,6
1678699,6
3029916,6
2444599,6
2226890,6
3395878,6
2205245,6
3542241,6
4285027,6
773039,6
705836,6
1062516,6
3648890,6
3648891,6
616196,6
1594355,6
2052210,6
2205250,6
3417341,6
481281,6
301248,6
4053064,6
884358,6
570967,6
2073993,6
2553083,6
1616617,6
2052216,6
458781,6
3116128,6
391618,6
1550099,6
1766866,6
3712674,6
4327313,6
2856759,6
2379386,6
951355,6
1306332,6
2921654,6
928945,6
1018079,6
861980,6
861980,6
2052221,6
1876786,6
1262250,6
1505975,6
301259,6
1986487,6
2640366,6
995755,6
2074005,6
3734119,6
1788624,6
1833047,6
1810953,6
2987089,6
2575193,6
2183280,6
2226913,6
2509893,6
4116726,6
3159444,6
3353167,6
906648,6
2987092,6
75574,6
4053087,6
3524887,6
4264021,6
1151391,6
795185,6
3438763,6
1084852,6
4158336,6
166080,6
4179533,6
436341,6
1964673,6
1788633,6
2770309,6
4137593,6
4010675,6
3819539,6
4285057,6
3584973,6
1084859,6
4158342,6
3310053,6
2662226,6
346284,6
3819543,6
210965,6
1638682,6
233548,6
2878421,6
4053098,6
278768,6
3438775,6
3395914,6
75584,6
1262274,6
301288,6
638362,6
2183301,6
593709,6
638363,6
3734141,6
4179544,6
3116159,6
928966,6
1745075,6
4221679,6
839705,6
683425,6
862017,6
2943454,6
3968619,6
1656654,6
1196029,6
2899911,6
2943457,6
1328779,6
4158353,6
705877,6
1810973,6
3072896,6
2509921,6
2161304,6
839710,6
2314260,6
98300,6
2095748,6
2553130,6
233569,6
120781,6
346306,6
3051299,6
593720,6
3563747,6
1766898,6
3116167,6
3395928,6
4242814,6
1964693,6
3798223,6
53035,6
2139467,6
75601,6
98311,6
4095527,6
2030299,6
3904664,6
2292131,6
1528024,6
3395932,6
1196040,6
1528025,6
2684126,6
2813624,6
1745096,6
1745096,6
1594403,6
3798226,6
2314270,6
436377,6
3776750,6
1745104,6
3712721,6
256102,6
2030308,6
2052257,6
323819,6
301317,6
2205311,6
1788677,6
3094513,6
3585009,6
1018133,6
2640422,6
1788680,6
1964709,6
4285093,6
2379437,6
616253,6
3331766,6
278809,6
1964712,6
1745114,6
1328801,6
1833104,6
2444651,6
2401152,6
2052268,6
1062585,6
481350,6
2662260,6
683456,6
3712732,6
4242837,6
2553157,6
3374687,6
4285100,6
1129406,6
1417286,6
3245350,6
1638722,6
3181068,6
3585020,6
346338,6
2531695,6
3925753,6
616263,6
1506050,6
4264069,6
1373220,6
1745120,6
3691468,6
1084906,6
3524941,6
2008457,6
3072934,6
2226969,6
1550186,6
4137631,6
616267,6
2074071,6
481360,6
3245358,6
3245359,6
1196064,6
2770361,6
3524946,6
2684154,6
1461758,6
2684155,6
2487979,6
458867,6
3989788,6
1700846,6
616271,6
728118,6
2008464,6
3245363,6
3417421,6
3181078,6
2052280,6
2444670,6
53075,6
4348852,6
571063,6
3223838,6
3542336,6
2487986,6
2813654,6
3712748,6
1439607,6
616281,6
4200728,6
4179589,6
3925772,6
2618708,6
3841102,6
4010741,6
53085,6
1942888,6
3925774,6
1616705,6
4348860,6
1811026,6
301356,6
2292175,6
3181085,6
3395967,6
2379469,6
3627664,6
3245382,6
3563784,6
3585043,6
3734209,6
53095,6
3072955,6
3116207,6
1550205,6
2205350,6
817377,6
2466453,6
3008338,6
2292182,6
3989805,6
3734210,6
1395274,6
2748837,6
2748839,6
1942895,6
839768,6
3606363,6
3670080,6
3734212,6
3245392,6
2008483,6
2684176,6
1766951,6
3374722,6
1899025,6
884465,6
1107196,6
3310127,6
346376,6
4179606,6
2596985,6
1964757,6
2684179,6
3008348,6
2509990,6
3968679,6
3606375,6
4242877,6
3331818,6
1107198,6
2792043,6
4242879,6
458902,6
1766955,6
4116824,6
1638757,6
3417437,6
1506082,6
638442,6
728144,6
323862,6
4116827,6
3563799,6
458910,6
951455,6
638448,6
4200756,6
3072972,6
166168,6
1700878,6
571089,6
862090,6
3798277,6
4074253,6
616317,6
413761,6
1062637,6
3776812,6
1678832,6
3353246,6
3072978,6
503819,6
1306428,6
2074117,6
2227012,6
2466477,6
2488016,6
3862413,6
773161,6
1084950,6
1964778,6
1351083,6
2314336,6
2161381,6
346396,6
3181117,6
2227014,6
3094565,6
2379490,6
3542366,6
1616740,6
1572374,6
3755550,6
7676,6
906755,6
256182,6
3712804,6
1306439,6
638459,6
2899990,6
773167,6
211059,6
660929,6
2792063,6
2292213,6
2575315,6
2270601,6
